TERM,SUBJECT,NBR,COURSE NAME,SECTION,PROF,TOTAL,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,F,W,INC/NA,AVG GPA
F2021,CSCI,340,Operating Systems Principles,12,"FLUTURE, S",37,1,3,2,2,1,1,4,4,1,1,2,15,0,2.527,
F2021,CSCI,340,Operating Systems Principles,37,"SVADLENKA, J",26,1,1,2,1,2,7,1,1,1,5,1,3,0,2.374,
F2021,CSCI,340,Operating Systems Principles,13,"SVADLENKA, J",32,1,1,1,2,7,3,0,2,0,4,5,6,0,2.131,
F2021,CSCI,340,Operating Systems Principles,11,"FLUTURE, S",36,2,1,1,2,0,2,1,7,0,1,5,14,0,2.045,
F2021,CSCI,340,Operating Systems Principles,25,"SVADLENKA, J",37,0,0,1,1,6,1,2,3,2,5,4,12,0,1.868,
F2021,CSCI,340,Operating Systems Principles,24,"SVADLENKA, J",28,1,1,1,2,3,0,3,0,1,3,6,6,1,1.852,
F2021,CSCI,340,Operating Systems Principles,26,"SVADLENKA, J",37,1,0,0,1,4,3,1,1,0,4,7,14,1,1.623,
F2021,CSCI,343,Computer Architecture,23,"RAHMAN, M",37,5,5,7,2,6,1,2,2,0,4,1,2,0,3.023,
F2021,CSCI,343,Computer Architecture,36,"UPADHYAY, V",33,0,3,0,3,0,0,3,2,0,0,0,22,0,2.982,
F2021,CSCI,343,Computer Architecture,24,"RAHMAN, M",38,3,2,3,5,5,2,3,5,0,3,1,6,0,2.747,
F2021,CSCI,343,Computer Architecture,37,"SVITAK, J",35,0,1,4,3,7,3,9,5,2,1,0,0,0,2.654,
F2021,CSCI,343,Computer Architecture,12,"FLUTURE, S",34,2,2,0,1,1,0,1,4,0,0,2,21,0,2.508,
F2021,CSCI,343,Computer Architecture,35,"UPADHYAY, V",35,0,0,1,5,0,1,4,8,0,0,1,15,0,2.405,
F2021,CSCI,343,Computer Architecture,11,"FLUTURE, S",21,0,3,0,0,0,1,0,2,0,0,3,12,0,2.078,
F2021,CSCI,344,Distributed Systems,20,"FLUTURE, S",22,2,0,0,0,1,1,4,3,0,0,3,8,0,2.064,
F2021,CSCI,352,Cryptography,24,"BOKLAN, K",15,0,3,1,0,0,1,1,0,0,0,0,9,0,3.45,
F2021,CSCI,355,Internet and Web Technologies,37,"ABRAMOV, M",38,5,7,7,3,3,3,3,1,0,0,2,3,1,3.229,
F2021,CSCI,355,Internet and Web Technologies,34,"LAW, R",25,2,4,1,1,1,2,1,2,0,0,7,4,0,2.176,
F2021,CSCI,355,Internet and Web Technologies,46,"LAW, R",37,0,2,2,4,3,3,2,3,0,0,7,11,0,2.165,
F2021,CSCI,355,Internet and Web Technologies,32,"LAW, R",18,1,0,0,2,1,3,0,1,0,0,4,6,0,1.975,
F2021,CSCI,355,Internet and Web Technologies,33,"LAW, R",38,2,2,1,3,3,3,3,4,0,0,13,4,0,1.812,
F2021,CSCI,355,Internet and Web Technologies,35,"LAW, R",17,2,1,0,0,1,0,0,1,0,0,5,7,0,1.7,
F2021,CSCI,355,Internet and Web Technologies,31,"LAW, R",33,2,1,1,0,4,3,0,0,0,0,11,11,0,1.627,
F2021,CSCI,361,Numerical Methods,23,"SMITH-THOMPSON, A",35,3,1,4,5,2,5,0,5,0,0,0,7,3,3.072,
F2021,CSCI,365,Computational Finance,35,"PANG, C",38,0,3,3,2,3,9,9,9,0,0,0,0,0,2.676,
F2021,CSCI,370,Software Engineering,33,"GREENBERG, A",36,1,10,1,1,21,0,0,1,0,0,0,1,0,3.314,
F2021,CSCI,370,Software Engineering,45,"GREENBERG, A",25,1,11,1,2,4,0,3,1,0,0,1,1,0,3.3,
F2021,CSCI,370,Software Engineering,34,"GREENBERG, A",33,0,8,3,3,12,1,2,1,0,0,1,2,0,3.171,
F2021,CSCI,370,Software Engineering,11,"TSAI, C",33,0,0,5,4,5,8,1,0,0,1,0,9,0,2.983,
F2021,CSCI,370,Software Engineering,36,"ABREU, A",36,0,3,9,3,6,4,4,3,0,3,0,1,0,2.92,
F2021,CSCI,370,Software Engineering,58,"ABREU, A",34,0,0,1,5,5,3,4,6,1,4,3,2,0,2.194,
F2021,CSCI,370,Software Engineering,37,"ABREU, A",33,0,2,1,1,1,5,5,6,0,7,4,1,0,1.938,
F2021,CSCI,381,VT: Special Topics in Comp Sci,34,"RODAY, R",37,4,14,8,4,4,0,2,0,0,0,0,1,0,3.65,
F2021,CSCI,381,VT: Special Topics in Comp Sci,30,"GOLDBERG, R",21,1,2,3,2,6,3,1,1,0,0,0,2,0,3.163,
F2021,CSCI,381,VT: Special Topics in Comp Sci,32,"PHILLIPS, T",15,3,0,3,0,1,3,1,0,0,0,1,3,0,3.042,
F2021,CSCI,381,VT: Special Topics in Comp Sci,31,"PANG, C",38,0,1,7,8,8,5,3,3,0,0,1,2,0,2.964,
F2021,CSCI,381,VT: Special Topics in Comp Sci,12,"GOLDBERG, R",34,2,2,3,2,3,6,4,5,0,0,0,7,0,2.893,
F2021,CSCI,381,VT: Special Topics in Comp Sci,22,"ROZOVSKAYA, A",33,0,0,2,6,7,5,1,2,0,1,0,9,0,2.875,
F2021,CSCI,381,VT: Special Topics in Comp Sci,51,"WAXMAN, J",35,6,0,5,4,2,0,1,3,1,1,3,9,0,2.796,
F2021,CSCI,381,VT: Special Topics in Comp Sci,16,"SY, B",20,0,2,1,0,1,0,3,1,0,0,1,11,0,2.622,
F2021,CSCI,381,VT: Special Topics in Comp Sci,21,"GOSWAMI, M",28,0,2,4,0,5,1,0,1,0,0,4,10,1,2.5,
F2021,CSCI,381,VT: Special Topics in Comp Sci,14,"TSAI, C",23,0,0,0,2,1,0,3,0,0,0,2,15,0,2.063,
F2021,CSCI,381,VT: Special Topics in Comp Sci,13,"BROWN, T",20,1,0,0,0,2,2,1,6,0,1,7,0,0,1.535,
F2021,CSCI,722,Computability and Complexity,30,"GOLDBERG, R",17,0,6,4,4,0,0,0,0,0,0,0,3,0,3.714,
,,,,,,,,,,,,,,,,,,,,,
TERM,SUBJECT,NBR,COURSE NAME,SECTION,PROF,TOTAL,A+,A,A-,B+,B,B-,C+,C,P,C-,D,F,W,INC/NA,AVG GPA
Spring 2021,CSCI,12,Intro Computers & Computation,21,"WAXMAN, J",110,3,29,15,7,12,7,2,3,0,1,2,2,26,0,3.322891566
Spring 2021,CSCI,12,Intro Computers & Computation,21A,"HUANG, X",52,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
Spring 2021,CSCI,12,Intro Computers & Computation,21B,"HUANG, X",58,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
Spring 2021,CSCI,48,Spreadsheet Programming,11,"FRIED, M",135,0,43,13,19,20,10,8,5,1,6,0,1,8,1,3.2672
Spring 2021,CSCI,48,Spreadsheet Programming,32,"JAGDEO, M",135,24,22,14,17,14,5,6,1,0,2,6,11,11,2,3.054098361
Spring 2021,CSCI,48,Spreadsheet Programming,45,"GREENBERG, A",45,1,10,0,9,7,3,3,4,0,2,0,3,3,0,2.883333333
Spring 2021,CSCI,48,Spreadsheet Programming,11A,"FRIED, M",45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
Spring 2021,CSCI,48,Spreadsheet Programming,11B,"FRIED, M",45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
Spring 2021,CSCI,48,Spreadsheet Programming,11C,"YANG, J",45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
Spring 2021,CSCI,48,Spreadsheet Programming,32A,"JAGDEO, M",45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
Spring 2021,CSCI,48,Spreadsheet Programming,32B,"JAGDEO, M",45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
Spring 2021,CSCI,48,Spreadsheet Programming,32C,"JAGDEO, M",45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
Spring 2021,CSCI,48,Spreadsheet Programming,45A,"GREENBERG, A",45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
Spring 2021,CSCI,90,Topics in Computing,31,"CONNOR, T",24,7,6,3,3,0,1,0,1,0,1,1,0,1,0,3.495652174
Spring 2021,CSCI,100,Information and Intelligence,21,"CASTRO, R",40,2,6,5,3,9,1,1,3,0,3,0,5,0,1,2.723684211
Spring 2021,CSCI,111,Intro Algorithmic Problem Solv,11,"RYBA, A",180,0,49,4,3,40,5,2,25,1,8,3,2,35,0,3.017021277
Spring 2021,CSCI,111,Intro Algorithmic Problem Solv,12,"RYBA, A",132,2,24,2,1,48,2,0,20,1,10,2,2,17,1,2.859292035
Spring 2021,CSCI,111,Intro Algorithmic Problem Solv,33,"GREENBERG, A",42,2,7,0,3,8,0,2,6,0,0,0,8,5,0,2.402777778
Spring 2021,CSCI,111,Intro Algorithmic Problem Solv,11A,"ZHAO, Y",45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
Spring 2021,CSCI,111,Intro Algorithmic Problem Solv,11C,"LANDAU, G",45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
Spring 2021,CSCI,111,Intro Algorithmic Problem Solv,11E,"SCHLEY, R",45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
Spring 2021,CSCI,111,Intro Algorithmic Problem Solv,11FY,"SCHLEY, R",45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
Spring 2021,CSCI,111,Intro Algorithmic Problem Solv,12A,"LANDAU, G",40,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
Spring 2021,CSCI,111,Intro Algorithmic Problem Solv,12B,"GREENBERG, A",17,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
Spring 2021,CSCI,111,Intro Algorithmic Problem Solv,12B,"LANDAU, G",17,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
Spring 2021,CSCI,111,Intro Algorithmic Problem Solv,12D,"SCHLEY, R",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
Spring 2021,CSCI,111,Intro Algorithmic Problem Solv,12FY,"SCHLEY, R",45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
Spring 2021,CSCI,111,Intro Algorithmic Problem Solv,33A,"GREENBERG, A",42,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
Spring 2021,CSCI,211,Object-Oriented Program in C++,21,"WAXMAN, J",178,11,14,9,10,23,14,11,16,2,0,11,32,22,1,2.260927152
Spring 2021,CSCI,211,Object-Oriented Program in C++,22,"WAXMAN, J",103,5,6,3,4,11,1,4,11,2,0,6,16,34,0,2.107462687
Spring 2021,CSCI,211,Object-Oriented Program in C++,33,"ALAYEV, Y",45,0,2,1,2,2,1,1,4,0,0,5,6,21,0,1.7625
Spring 2021,CSCI,211,Object-Oriented Program in C++,21A,"TSE, C",44,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
Spring 2021,CSCI,211,Object-Oriented Program in C++,21C,"CHEN, C",44,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
Spring 2021,CSCI,211,Object-Oriented Program in C++,21D,"CHEN, C",45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
Spring 2021,CSCI,211,Object-Oriented Program in C++,21E,"LANDAU, G",45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
Spring 2021,CSCI,211,Object-Oriented Program in C++,22A,"TSE, C",37,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
Spring 2021,CSCI,211,Object-Oriented Program in C++,22B,"CHEN, C",22,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
Spring 2021,CSCI,211,Object-Oriented Program in C++,22B,"TSE, C",22,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
Spring 2021,CSCI,211,Object-Oriented Program in C++,22C,"LANDAU, G",44,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
Spring 2021,CSCI,211,Object-Oriented Program in C++,33A,"TSE, C",45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
Spring 2021,CSCI,212,Object-Oriented Prog in Java,11,"LORD, K",135,7,15,11,14,5,15,5,16,0,8,13,9,17,0,2.546610169
Spring 2021,CSCI,212,Object-Oriented Prog in Java,33,"TSE, C",45,3,1,2,5,6,2,3,3,0,1,1,7,9,2,2.320588235
Spring 2021,CSCI,212,Object-Oriented Prog in Java,22,"LORD, K",134,5,7,9,11,8,8,7,8,0,8,5,19,39,0,2.251578947
Spring 2021,CSCI,212,Object-Oriented Prog in Java,11A,"FLUTURE, S",45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
Spring 2021,CSCI,212,Object-Oriented Prog in Java,11B,"WANG, C",45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
Spring 2021,CSCI,212,Object-Oriented Prog in Java,11E,"WANG, C",45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
Spring 2021,CSCI,212,Object-Oriented Prog in Java,22B,"CHEN, C",44,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
Spring 2021,CSCI,212,Object-Oriented Prog in Java,22C,"CHEN, C",45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
Spring 2021,CSCI,212,Object-Oriented Prog in Java,22F,"WANG, C",45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
Spring 2021,CSCI,212,Object-Oriented Prog in Java,33A,"ZHAO, Y",45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
Spring 2021,CSCI,220,Discrete Structures,13,"WU, S",41,0,4,3,5,10,6,0,11,1,0,0,0,1,0,2.866666667
Spring 2021,CSCI,220,Discrete Structures,24,"WU, S",45,0,6,3,4,5,7,0,9,1,0,0,2,8,0,2.783333333
Spring 2021,CSCI,220,Discrete Structures,37,"WU, S",40,0,2,1,5,5,8,0,12,0,0,0,1,6,0,2.611764706
Spring 2021,CSCI,220,Discrete Structures,32,"KONG, T",45,4,7,4,1,3,2,3,4,0,0,2,8,7,0,2.457894737
Spring 2021,CSCI,220,Discrete Structures,36,"CHYN, X",45,0,3,2,0,4,1,0,12,1,0,0,5,17,0,2.151851852
Spring 2021,CSCI,220,Discrete Structures,25,"CHYN, X",45,0,3,3,0,5,4,0,10,0,0,0,14,6,0,1.766666667
Spring 2021,CSCI,220,Discrete Structures,11,"CHYN, X",45,0,4,1,0,4,2,0,12,0,1,0,12,8,0,1.744444444
Spring 2021,CSCI,240,Computer Org & Assembly Lang,27,"LI, J",42,7,17,6,4,2,1,0,1,0,0,0,3,1,0,3.465853659
Spring 2021,CSCI,240,Computer Org & Assembly Lang,36,"YEH, J",42,0,13,4,6,6,3,2,0,0,1,0,1,5,1,3.305555556
Spring 2021,CSCI,240,Computer Org & Assembly Lang,33,"YEH, J",42,0,6,4,7,5,4,2,5,0,6,0,0,2,1,2.884615385
Spring 2021,CSCI,240,Computer Org & Assembly Lang,31,"FRARY, N",42,1,6,4,1,3,7,3,3,0,0,3,1,10,0,2.809375
Spring 2021,CSCI,240,Computer Org & Assembly Lang,32,"FRARY, N",42,1,2,3,3,6,3,5,3,0,0,1,2,13,0,2.675862069
Spring 2021,CSCI,240,Computer Org & Assembly Lang,14,"FLUTURE, S",39,0,1,2,0,2,1,3,4,0,0,3,3,19,1,2
Spring 2021,CSCI,240,Computer Org & Assembly Lang,25,"FLUTURE, S",33,0,2,2,0,0,0,1,3,0,0,1,4,20,0,1.9
Spring 2021,CSCI,313,Data Structures,38,"LI, Z",25,1,2,3,5,2,2,2,2,0,1,0,1,4,0,2.919047619
Spring 2021,CSCI,313,Data Structures,25,"FRIED, M",35,0,5,2,4,4,6,6,1,0,0,0,1,6,0,2.917241379
Spring 2021,CSCI,313,Data Structures,11,"WANG, C",35,11,1,2,3,1,3,2,2,0,0,3,4,3,0,2.75
Spring 2021,CSCI,313,Data Structures,33,"CHEN, A",32,2,4,4,3,2,1,1,1,0,1,1,6,6,0,2.476923077
Spring 2021,CSCI,313,Data Structures,26,"YANG, K",35,1,1,0,2,2,7,6,4,0,5,0,2,5,0,2.326666667
Spring 2021,CSCI,313,Data Structures,37,"YANG, K",31,1,1,0,2,6,2,2,2,0,4,0,4,7,0,2.225
Spring 2021,CSCI,313,Data Structures,22,"CESARETTI, P",35,0,1,1,0,2,5,3,19,0,0,0,2,2,0,2.184848485
Spring 2021,CSCI,316,Principles of Programming Lang,21,"KONG, T",35,2,12,0,4,4,1,0,0,0,0,2,5,5,0,2.863333333
Spring 2021,CSCI,316,Principles of Programming Lang,22,"KONG, T",35,0,7,1,4,0,2,4,6,0,0,0,8,3,0,2.234375
Spring 2021,CSCI,316,Principles of Programming Lang,35,"YUKAWA, K",34,0,1,5,3,3,1,3,0,0,0,3,8,7,0,2
Spring 2021,CSCI,316,Principles of Programming Lang,36,"YUKAWA, K",35,0,0,0,4,3,3,4,3,0,2,0,7,9,0,1.880769231
Spring 2021,CSCI,316,Principles of Programming Lang,27,"SVITAK, J",33,0,1,1,0,1,2,4,6,0,2,1,6,9,0,1.7375
Spring 2021,CSCI,316,Principles of Programming Lang,24,"SVITAK, J",35,0,0,1,1,4,1,4,4,0,2,8,5,5,0,1.676666667
Spring 2021,CSCI,316,Principles of Programming Lang,33,"KONG, T",35,1,4,0,3,1,1,3,1,0,0,2,13,6,0,1.603448276
Spring 2021,CSCI,320,Theory of Computation,11,"OBRENIC, B",91,22,16,2,9,19,4,4,2,0,0,1,4,8,0,3.26626506
Spring 2021,CSCI,320,Theory of Computation,12,"OBRENIC, B",91,14,13,5,11,17,8,2,5,0,0,1,3,11,0,3.17721519
Spring 2021,CSCI,320,Theory of Computation,33,"BOKLAN, K",104,0,1,1,0,1,3,0,4,0,0,0,19,71,2,0.924137931
Spring 2021,CSCI,323,Design & Analysis Algorithms,32,"YUAN, C",37,1,8,11,2,6,4,1,3,0,1,0,0,0,0,3.3
Spring 2021,CSCI,323,Design & Analysis Algorithms,11,"BROWN, T",35,1,5,2,3,4,8,2,6,0,0,2,1,1,0,2.75
Spring 2021,CSCI,323,Design & Analysis Algorithms,35,"CESARETTI, P",35,0,0,2,3,8,13,2,4,0,1,0,0,2,0,2.748484848
Spring 2021,CSCI,323,Design & Analysis Algorithms,37,"GOSWAMI, M",39,2,3,0,3,4,0,1,6,0,0,1,4,15,0,2.383333333
Spring 2021,CSCI,323,Design & Analysis Algorithms,33,"PHILLIPS, T",35,3,0,0,1,2,4,1,1,0,0,0,5,18,0,2.141176471
Spring 2021,CSCI,323,Design & Analysis Algorithms,34,"PHILLIPS, T",33,1,2,0,1,0,1,1,4,0,0,0,6,17,0,1.76875
Spring 2021,CSCI,331,Database Systems,14,"HELLER, P",37,1,2,3,1,9,2,4,4,0,0,0,0,11,0,2.923076923
Spring 2021,CSCI,331,Database Systems,11,"OBRENIC, B",68,3,7,2,4,13,5,6,9,0,0,0,7,12,0,2.5875
Spring 2021,CSCI,331,Database Systems,36,"YANG, K",38,0,5,1,3,6,4,4,6,1,0,0,6,2,0,2.388571429
Spring 2021,CSCI,331,Database Systems,32,"LEAVITT, D",38,0,6,2,0,6,0,3,5,0,0,6,4,6,0,2.259375
Spring 2021,CSCI,332,Object-Oriented Databases,37,"YUKAWA, K",34,0,0,7,4,5,4,1,1,0,0,0,4,7,0,2.661538462
Spring 2021,CSCI,334,Data Mining and Warehousing,14,"SY, B",27,0,0,5,3,1,1,1,1,0,2,0,3,10,0,2.458823529
Spring 2021,CSCI,335,Information Org and Retrieval,31,"GOLDBERG, R",36,0,3,10,7,6,3,1,1,0,0,0,3,2,0,3.014705882
Spring 2021,CSCI,340,Operating Systems Principles,21,"SVITAK, J",38,0,2,3,2,7,4,6,7,0,1,3,1,2,0,2.5
Spring 2021,CSCI,340,Operating Systems Principles,22,"FLUTURE, S",38,3,4,1,0,3,2,5,4,0,0,1,4,10,0,2.466666667
Spring 2021,CSCI,340,Operating Systems Principles,14,"FLUTURE, S",38,0,1,0,4,1,6,3,5,0,0,1,2,15,0,2.360869565
Spring 2021,CSCI,340,Operating Systems Principles,27,"SVITAK, J",38,0,0,2,2,6,5,4,9,0,2,4,0,4,0,2.355882353
Spring 2021,CSCI,340,Operating Systems Principles,33,"SVADLENKA, J",33,0,2,1,3,2,1,2,7,0,0,1,7,7,0,1.919230769
Spring 2021,CSCI,340,Operating Systems Principles,26,"SVADLENKA, J",36,0,3,0,0,1,2,4,2,0,1,2,5,16,0,1.865
Spring 2021,CSCI,340,Operating Systems Principles,25,"SVADLENKA, J",38,0,2,1,0,3,1,3,2,0,2,5,9,10,0,1.525
Spring 2021,CSCI,343,Computer Architecture,15,"RAHMAN, M",39,6,6,4,2,1,4,4,6,0,0,3,0,3,0,2.983333333
Spring 2021,CSCI,343,Computer Architecture,12,"SMITH-THOMPSON, A",40,0,4,5,2,4,5,1,4,0,3,0,2,10,0,2.733333333
Spring 2021,CSCI,343,Computer Architecture,13,"RAHMAN, M",39,3,6,1,7,6,3,1,3,0,0,2,5,2,0,2.681081081
Spring 2021,CSCI,343,Computer Architecture,14,"SMITH-THOMPSON, A",40,0,2,2,3,3,5,3,6,0,1,3,3,8,1,2.303225806
Spring 2021,CSCI,343,Computer Architecture,37,"UPADHYAY, V",39,1,1,0,1,3,0,5,6,0,0,0,3,19,0,2.19
Spring 2021,CSCI,343,Computer Architecture,26,"SMITH-THOMPSON, A",40,1,0,0,2,4,6,7,4,0,1,3,4,7,1,2.1125
Spring 2021,CSCI,343,Computer Architecture,31,"SVITAK, J",40,0,0,1,2,5,9,2,6,0,1,6,3,5,0,2.111428571
Spring 2021,CSCI,344,Distributed Systems,20,"FLUTURE, S",25,0,0,1,1,1,1,1,1,0,0,2,0,17,0,2.375
Spring 2021,CSCI,355,Internet and Web Technologies,54,"ABRAMOV, M",36,3,12,7,5,1,0,0,2,0,0,0,5,1,0,3.125714286
Spring 2021,CSCI,355,Internet and Web Technologies,31,"LAW, R",36,2,4,3,2,0,1,1,1,0,0,0,9,13,0,2.117391304
Spring 2021,CSCI,355,Internet and Web Technologies,36,"LAW, R",35,2,5,1,2,0,0,1,2,0,0,0,9,13,0,2.027272727
Spring 2021,CSCI,355,Internet and Web Technologies,32,"LAW, R",36,1,3,2,6,0,0,0,1,0,0,0,10,13,0,1.965217391
Spring 2021,CSCI,355,Internet and Web Technologies,37,"LAW, R",36,2,4,0,0,0,2,1,0,0,0,0,9,18,0,1.761111111
Spring 2021,CSCI,355,Internet and Web Technologies,35,"UPADHYAY, V",36,0,1,0,0,3,4,2,13,0,0,0,11,2,0,1.6
Spring 2021,CSCI,355,Internet and Web Technologies,33,"LAW, R",34,2,2,2,1,0,0,2,0,0,0,0,12,13,0,1.49047619
Spring 2021,CSCI,363,Artificial Intelligence,32,"YUAN, C",34,0,11,3,3,1,2,1,1,0,1,3,0,8,0,3.169230769
Spring 2021,CSCI,365,Computational Finance,34,"PANG, C",35,1,5,3,5,6,3,1,6,0,0,0,1,4,0,2.967741935
Spring 2021,CSCI,370,Software Engineering,16,"SY, B",17,0,0,0,1,4,1,0,0,0,0,0,0,11,0,3
Spring 2021,CSCI,370,Software Engineering,11,"GOLDBERG, R",34,0,5,4,8,5,3,2,2,0,0,0,2,3,0,2.996774194
Spring 2021,CSCI,370,Software Engineering,33,"ABREU, A",35,0,2,1,3,7,3,7,4,0,0,2,1,5,0,2.56
Spring 2021,CSCI,370,Software Engineering,55,"ABREU, A",35,0,1,2,2,6,3,4,7,0,0,5,0,5,0,2.41
Spring 2021,CSCI,370,Software Engineering,27,"SVADLENKA, J",32,0,0,3,4,4,3,3,2,0,1,1,4,7,0,2.32
Spring 2021,CSCI,370,Software Engineering,34,"ABREU, A",35,0,2,5,3,1,6,2,4,0,0,8,3,1,0,2.241176471
Spring 2021,CSCI,370,Software Engineering,22,"SVADLENKA, J",32,2,1,0,2,1,1,6,4,0,1,2,5,7,0,1.992
Spring 2021,CSCI,381,VT: Special Topics in Comp Sci,51,"WAXMAN, J",33,2,8,3,2,6,3,2,0,0,0,1,1,5,0,3.192857143
Spring 2021,CSCI,381,VT: Special Topics in Comp Sci,22,"LI, J",35,3,2,4,8,8,4,0,2,0,0,0,1,3,0,3.125
Spring 2021,CSCI,381,VT: Special Topics in Comp Sci,13,"GOLDBERG, R",35,0,5,5,3,7,6,2,2,0,0,0,1,4,0,3.038709677
Spring 2021,CSCI,381,VT: Special Topics in Comp Sci,21,"ROZOVSKAYA, A",36,3,2,3,2,7,4,3,3,0,2,0,0,7,0,2.95862069
Spring 2021,CSCI,381,VT: Special Topics in Comp Sci,33,"PANG, C",33,0,3,8,5,5,2,2,7,0,0,0,1,0,0,2.942424242
Spring 2021,CSCI,381,VT: Special Topics in Comp Sci,36,"GOSWAMI, M",30,1,2,2,3,8,1,0,6,0,0,1,0,6,0,2.875
Spring 2021,CSCI,381,VT: Special Topics in Comp Sci,23,"SY, B",28,0,0,4,2,2,3,3,0,0,0,0,1,12,1,2.826666667
Spring 2021,CSCI,381,VT: Special Topics in Comp Sci,25,"PHILLIPS, T",23,2,2,0,0,2,2,0,2,0,0,0,2,11,0,2.616666667
Spring 2021,CSCI,381,VT: Special Topics in Comp Sci,12,"BROWN, T",37,1,3,1,0,9,5,3,12,0,1,0,1,1,0,2.577777778
Spring 2021,CSCI,381,VT: Special Topics in Comp Sci,34,"TSAI, C",22,1,0,0,0,6,2,2,4,0,0,0,1,6,0,2.5
Spring 2021,CSCI,381,VT: Special Topics in Comp Sci,15,"TSAI, C",23,0,0,0,1,2,0,2,3,0,0,1,1,13,0,2.09
,,,,,,,,,,,,,,,,,,,,,
Term,Subject,Course Number,Course Description,Class Section,Instructor,Total Enrolled,A+,A,A-,B+,B,B-,C+,C,P,C-,D,F,Withdrawal,Inc/No Grade,Average GPA
Fall 2020,CSCI,12,Intro Computers & Computation,21,"WAXMAN, J",120,8,22,14,8,13,5,6,2,6,3,3,2,23,5,3.21627907
Fall 2020,CSCI,12,Intro Computers & Computation,21A,"HUANG, X",60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
Fall 2020,CSCI,12,Intro Computers & Computation,21E,"HUANG, X",60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
Fall 2020,CSCI,48,Spreadsheet Programming,11,"FRIED, M",82,0,22,14,19,18,1,1,0,3,0,0,0,2,2,3.486666667
Fall 2020,CSCI,48,Spreadsheet Programming,32,"JAGDEO, M",69,2,13,14,12,4,2,0,2,8,1,2,0,7,2,3.394230769
Fall 2020,CSCI,48,Spreadsheet Programming,45,"GREENBERG, A",39,2,8,3,7,9,1,1,1,1,0,0,0,6,0,3.38125
Fall 2020,CSCI,48,Spreadsheet Programming,11A,"FRIED, M",39,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
Fall 2020,CSCI,48,Spreadsheet Programming,11B,"FRIED, M",43,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
Fall 2020,CSCI,48,Spreadsheet Programming,32A,"JAGDEO, M",35,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
Fall 2020,CSCI,48,Spreadsheet Programming,32B,"JAGDEO, M",35,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
Fall 2020,CSCI,48,Spreadsheet Programming,45A,"GREENBERG, A",39,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
Fall 2020,CSCI,111,Intro Algorithmic Problem Solv,12,"RYBA, A",142,3,43,6,3,23,1,0,6,21,1,1,1,22,11,3.4375
Fall 2020,CSCI,111,Intro Algorithmic Problem Solv,11,"RYBA, A",178,3,41,3,3,36,2,4,1,26,2,1,2,34,20,3.326530612
Fall 2020,CSCI,111,Intro Algorithmic Problem Solv,33,"GREENBERG, A",37,5,3,0,3,3,2,4,0,4,2,0,0,10,1,3.131818182
Fall 2020,CSCI,111,Intro Algorithmic Problem Solv,11A,"LANDAU, G",37,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
